MOVIES,YEAR,GENRE,RATING,Content,RunTime,VOTES
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 On the Verge,2021,Comedy,7.1,Movie,69,789
 Riverdale,2017,Crime,8.5,Movie,42,1032
 Riverdale,2017,Crime,3.5,Movie,42,2540
 Riverdale,2017,Crime,6.8,Movie,42,807
 Fauda,2015,Thriller,8.5,Movie,49,273
 Bloodride,2020,Horror,6.7,Movie,31,504
 Workin' Moms,2017,Comedy,7.2,Movie,69,90
 The Trials of Gabriel Fernandez,2020,Documentary,8.1,Movie,47,345
 The Trials of Gabriel Fernandez,2020,Documentary,8.2,Movie,52,311
 The Trials of Gabriel Fernandez,2020,Documentary,8.4,Movie,63,297
 The Trials of Gabriel Fernandez,2020,Documentary,8.1,Movie,55,274
 The Trials of Gabriel Fernandez,2020,Documentary,8.3,Movie,50,263
 The Trials of Gabriel Fernandez,2020,Documentary,8.6,Movie,61,266
 Hyena,2020,Romance,8.1,Movie,69,26
 Hyena,2020,Romance,7.6,Movie,69,25
 Hyena,2020,Romance,7.8,Movie,69,21
 Hyena,2020,Romance,8.3,Movie,69,17
 Hyena,2020,Romance,7.9,Movie,69,17
 Hyena,2020,Romance,7.7,Movie,69,14
 Hyena,2020,Romance,8.1,Movie,69,14
 Hyena,2020,Romance,8.2,Movie,69,13
 Hyena,2020,Romance,7.4,Movie,69,14
 Hyena,2020,Romance,7.8,Movie,69,11
 Hyena,2020,Romance,7.8,Movie,69,10
 Hyena,2020,Romance,7.7,Movie,69,11
 Hyena,2020,Romance,7.8,Movie,69,11
 Hyena,2020,Romance,8.2,Movie,69,11
 Hyena,2020,Romance,8,Movie,69,10
 Hyena,2020,Romance,8.1,Movie,69,11
 The Chair,2021,Comedy,7.1,Movie,69,789
 The Chair,2021,Comedy,7.1,Movie,69,789
 The Chair,2021,Comedy,7.1,Movie,69,789
 The Chair,2021,Comedy,7.1,Movie,69,789
 The Chair,2021,Comedy,7.1,Movie,69,789
 The Chair,2021,Comedy,7.1,Movie,69,789
 Bloodride,2020,Horror,6.6,Movie,27,454
 Bloodride,2020,Horror,6.3,Movie,27,405
 Bloodride,2020,Horror,6.5,Movie,32,381
 Bloodride,2020,Horror,5.9,Movie,28,351
 Bloodride,2020,Horror,6.1,Movie,27,332
 Painkiller,2018,Crime,7.1,Movie,69,789
 Painkiller,2018,Crime,7.1,Movie,69,789
 Painkiller,2018,Crime,7.1,Movie,69,789
 Painkiller,2018,Crime,7.1,Movie,69,789
 Painkiller,2018,Crime,7.1,Movie,69,789
 Painkiller,2018,Crime,7.1,Movie,69,789
 Painkiller,2018,Crime,7.1,Movie,69,789
 Painkiller,2018,Crime,7.1,Movie,69,789
 Fauda,2015,Thriller,8.5,Movie,37,278
 Kalifat,2020,Thriller,8.3,Movie,47,289
 Clickbait,2021,Crime,7.1,Movie,69,789
 Power Rangers Beast Morphers,2019,Action,8.6,Movie,69,30
 Power Rangers Beast Morphers,2019,Action,8.9,Movie,69,32
 Castlevania,2017,Animation,7.9,Movie,22,1027
 Castlevania,2017,Animation,8.4,Movie,23,1080
 Castlevania,2017,Animation,8,Movie,25,1008
 Castlevania,2017,Animation,8.4,Movie,25,1023
 Castlevania,2017,Animation,9.5,Movie,25,1949
 Élite,2018,Thriller,7.3,Movie,54,808
 Élite,2018,Thriller,7.1,Movie,69,789
 Castlevania,2017,Animation,9.3,Movie,28,1607
 13 Reasons Why,2017,Thriller,5.6,Movie,59,1635
 13 Reasons Why,2017,Thriller,5.9,Movie,60,1420
 Formula 1: Drive to Survive,2019,Documentary,7.8,Movie,38,572
 Formula 1: Drive to Survive,2019,Documentary,8.3,Movie,37,612
 Formula 1: Drive to Survive,2019,Documentary,8,Movie,36,569
 Formula 1: Drive to Survive,2019,Documentary,8.8,Movie,37,681
 Formula 1: Drive to Survive,2019,Documentary,7.8,Movie,32,534
 Formula 1: Drive to Survive,2019,Documentary,7.8,Movie,38,520
 Formula 1: Drive to Survive,2019,Documentary,7.5,Movie,31,516
 Formula 1: Drive to Survive,2019,Documentary,8.3,Movie,31,552
 The Serpent,2021,Thriller,8.1,Movie,58,624
 Fauda,2015,Thriller,7.7,Movie,41,242
 Siempre Bruja,2019,Fantasy,7.9,Movie,69,16
 Siempre Bruja,2019,Fantasy,8.1,Movie,69,16
 Dynasty,2017,Drama,7.8,Movie,41,169
 The Upshaws,2021,Comedy,8.1,Movie,69,65
 Love Is Blind,2020,Reality-TV,6.1,Movie,51,108
 Johnny Test,2005,Animation,6.3,Movie,23,23
 Johnny Test,2005,Animation,6.5,Movie,23,30
 Valeria,2020,Romance,7.3,Movie,69,71
 13 Reasons Why,2017,Thriller,6.8,Movie,60,1640
 13 Reasons Why,2017,Thriller,7.7,Movie,98,2312
 She,2020,Crime,7.2,Movie,33,73
 Vampires,2020,Horror,6.5,Movie,44,64
 Kalifat,2020,Thriller,8.5,Movie,54,345
 The Protector,2018,Sci-Fi,7.5,Movie,69,305
 The Protector,2018,Sci-Fi,7.6,Movie,69,316
 The Protector,2018,Sci-Fi,7.9,Movie,69,370
 Fauda,2015,Thriller,8,Movie,39,289
 Ragnarok,2020,Fantasy,8.1,Movie,50,603
 Workin' Moms,2017,Comedy,7.5,Movie,69,72
 Workin' Moms,2017,Comedy,7.8,Movie,69,69
 El desorden que dejas,2020,Crime,6.9,Movie,47,185
 El desorden que dejas,2020,Crime,6.8,Movie,41,172
 El desorden que dejas,2020,Crime,6.7,Movie,46,159
 El desorden que dejas,2020,Crime,6.9,Movie,46,153
 El desorden que dejas,2020,Crime,7,Movie,42,153
 El desorden que dejas,2020,Crime,6.8,Movie,35,156
 El desorden que dejas,2020,Crime,7.2,Movie,50,227
 Clickbait,2021,Crime,7.1,Movie,69,789
 Power Rangers Beast Morphers,2019,Action,8.1,Movie,69,30
 Power Rangers Beast Morphers,2019,Action,8.9,Movie,69,29
 Power Rangers Beast Morphers,2019,Action,9.1,Movie,69,29
 Buddi,2020,Animation,7.1,Movie,69,789
 Buddi,2020,Animation,7.1,Movie,69,789
 Buddi,2020,Animation,7.1,Movie,69,789
 Buddi,2020,Animation,7.1,Movie,69,789
 Buddi,2020,Animation,7.1,Movie,69,789
 Buddi,2020,Animation,7.1,Movie,69,789
 Buddi,2020,Animation,7.1,Movie,69,789
 Buddi,2020,Animation,7.1,Movie,69,789
 Avatar: The Last Airbender,2005,Animation,9,Movie,24,3056
 Vampires,2020,Horror,6.7,Movie,38,52
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 In from the Cold,2018,Thriller,7.1,Movie,69,789
 Vampires,2020,Horror,6.6,Movie,37,45
 Vampires,2020,Horror,6.5,Movie,40,43
 Vampires,2020,Horror,6.5,Movie,37,41
 Vampires,2020,Horror,6.5,Movie,42,42
 The Protector,2018,Sci-Fi,7.1,Movie,69,208
 Avatar: The Last Airbender,2005,Animation,9.3,Movie,46,3156
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,7.5,Movie,49,2245
 Dirty Money,2018,Documentary,7.4,Movie,69,302
 Dirty Money,2018,Documentary,8,Movie,65,411
 Dirty Money,2018,Documentary,7.8,Movie,69,283
 Dirty Money,2018,Documentary,8.5,Movie,69,273
 Dirty Money,2018,Documentary,7.6,Movie,69,205
 On My Block,2018,Comedy,8,Movie,32,149
 On My Block,2018,Comedy,8.2,Movie,29,142
 On My Block,2018,Comedy,8.1,Movie,30,141
 On My Block,2018,Comedy,8.3,Movie,33,141
 On My Block,2018,Comedy,8.2,Movie,31,143
 On My Block,2018,Comedy,8.4,Movie,29,143
 On My Block,2018,Comedy,8.7,Movie,37,202
 ÜberWeihnachten,2020,Romance,7.2,Movie,48,65
 ÜberWeihnachten,2020,Romance,7.5,Movie,50,66
 ÜberWeihnachten,2020,Romance,7.2,Movie,45,59
 Dynasty,2017,Drama,8,Movie,42,166
 Clickbait,2021,Crime,7.1,Movie,69,789
 Clickbait,2021,Crime,7.1,Movie,69,789
 The Midnight Gospel,2020,Animation,8,Movie,21,1218
 The Upshaws,2021,Comedy,8.3,Movie,69,46
 Johnny Test,2005,Animation,6.1,Movie,23,24
 Poketto monsutâ,1997,Animation,6.9,Movie,21,59
 Poketto monsutâ,1997,Animation,7.4,Movie,69,54
 Poketto monsutâ,1997,Animation,7.2,Movie,21,46
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,7.8,Movie,47,2077
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,7.9,Movie,47,2071
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,7.6,Movie,46,1887
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,7.8,Movie,44,1856
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,7.4,Movie,44,1772
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,7.5,Movie,41,1747
 She,2020,Crime,6.7,Movie,69,54
 She,2020,Crime,6.8,Movie,69,49
 She,2020,Crime,6.6,Movie,69,45
 She,2020,Crime,6.4,Movie,69,46
 She,2020,Crime,6.5,Movie,69,45
 She,2020,Crime,7,Movie,69,57
 Poketto monsutâ,1997,Animation,7.4,Movie,21,57
 Poketto monsutâ,1997,Animation,6.5,Movie,21,47
 Poketto monsutâ,1997,Animation,6.6,Movie,21,47
 Poketto monsutâ,1997,Animation,7.7,Movie,69,48
 Poketto monsutâ,1997,Animation,8.3,Movie,21,50
 Yasuke,2021,Animation,7,Movie,30,211
 Exatlon Challenge,2020,Sports,4.4,Movie,69,21
 Fatma,2021,Thriller,7.5,Movie,69,244
 Clickbait,2021,Crime,7.1,Movie,69,789
 Clickbait,2021,Crime,7.1,Movie,69,789
 Clickbait,2021,Crime,7.1,Movie,69,789
 The Circle,2020,Reality-TV,7.2,Movie,58,124
 7Seeds,2019,Animation,7,Movie,24,26
 7Seeds,2019,Animation,6.7,Movie,24,22
 7Seeds,2019,Animation,6.8,Movie,24,22
 7Seeds,2019,Animation,7,Movie,24,23
 7Seeds,2019,Animation,6.8,Movie,24,22
 7Seeds,2019,Animation,6.7,Movie,24,21
 7Seeds,2019,Animation,6.8,Movie,24,22
 7Seeds,2019,Animation,6.7,Movie,24,21
 7Seeds,2019,Animation,7.1,Movie,25,23
 7Seeds,2019,Animation,6.8,Movie,24,24
 7Seeds,2019,Animation,7.8,Movie,24,26
 7Seeds,2019,Animation,7.8,Movie,24,26
 Dynasty,2017,Drama,7.9,Movie,42,163
 She-Ra and the Princesses of Power,2018,Animation,9,Movie,24,1047
 Power Rangers Beast Morphers,2019,Action,7.9,Movie,69,23
 Avatar: The Last Airbender,2005,Animation,8.7,Movie,25,3246
 Avatar: The Last Airbender,2005,Animation,9.2,Movie,92,3465
 Avatar: The Last Airbender,2005,Animation,9.5,Movie,92,3845
 Avatar: The Last Airbender,2005,Animation,9.8,Movie,92,5283
 Avatar: The Last Airbender,2005,Animation,9.9,Movie,92,8813
 Transformers: War for Cybertron,2020,Animation,7.2,Movie,25,264
 Dynasty,2017,Drama,7.6,Movie,42,166
 Locke & Key,2020,Horror,7.1,Movie,69,789
 Riverdale,2017,Crime,7.4,Movie,41,821
 Top Boy,2011,Thriller,7.1,Movie,69,789
 Valeria,2020,Romance,7.5,Movie,69,68
 Valeria,2020,Romance,7.2,Movie,69,64
 Valeria,2020,Romance,7.8,Movie,69,65
 The Upshaws,2021,Comedy,8,Movie,69,48
 WWE's the Bump,2019,Talk-Show,7.1,Movie,90,789
" Tiger King: Murder, Mayhem and Madness",2020,Documentary,5.1,Movie,40,1195
 Sky Rojo,2021,Action,6.6,Movie,32,255
 Sky Rojo,2021,Action,6.6,Movie,69,109
 Sky Rojo,2021,Action,7.5,Movie,69,78
 Too Hot to Handle,2020,Reality-TV,5.1,Movie,41,353
 Too Hot to Handle,2020,Reality-TV,5.1,Movie,36,303
 Too Hot to Handle,2020,Reality-TV,5.1,Movie,38,289
 Too Hot to Handle,2020,Reality-TV,5,Movie,42,278
 Too Hot to Handle,2020,Reality-TV,5,Movie,42,272
 Too Hot to Handle,2020,Reality-TV,4.8,Movie,38,265
 Too Hot to Handle,2020,Reality-TV,4.8,Movie,43,262
 Too Hot to Handle,2020,Reality-TV,4.8,Movie,43,269
 Dynasty,2017,Drama,7.6,Movie,42,178
 Dynasty,2017,Drama,8,Movie,42,194
 The Midnight Gospel,2020,Animation,7.7,Movie,19,955
 The Midnight Gospel,2020,Animation,8.1,Movie,25,842
 The Midnight Gospel,2020,Animation,8.2,Movie,26,755
 The Midnight Gospel,2020,Animation,9.2,Movie,24,997
 The Midnight Gospel,2020,Animation,8.1,Movie,26,630
 The Midnight Gospel,2020,Animation,8.4,Movie,24,653
 The Midnight Gospel,2020,Animation,9.7,Movie,36,1731
 A Suitable Boy,2020,Romance,6.1,Movie,69,136
 A Suitable Boy,2020,Romance,6.2,Movie,58,121
 Middleditch & Schwartz,2020,Comedy,9.1,Movie,52,513
 Middleditch & Schwartz,2020,Comedy,8.4,Movie,51,375
 Middleditch & Schwartz,2020,Comedy,8.9,Movie,51,338
 Into the Night,2020,Sci-Fi,7.5,Movie,40,969
 La casa de las flores,2018,Comedy,7.1,Movie,29,78
 Ghost in the Shell SAC_2045,2020,Animation,6.9,Movie,25,96
 Ghost in the Shell SAC_2045,2020,Animation,6.9,Movie,25,88
 Ghost in the Shell SAC_2045,2020,Animation,7.1,Movie,25,82
 Ghost in the Shell SAC_2045,2020,Animation,7.5,Movie,25,90
 Ghost in the Shell SAC_2045,2020,Animation,7.4,Movie,25,88
 Ghost in the Shell SAC_2045,2020,Animation,7.2,Movie,25,90
 Ghost in the Shell SAC_2045,2020,Animation,7.2,Movie,25,80
 Ghost in the Shell SAC_2045,2020,Animation,7.2,Movie,25,77
 Ghost in the Shell SAC_2045,2020,Animation,7.7,Movie,25,84
 Ghost in the Shell SAC_2045,2020,Animation,6.9,Movie,25,75
 Ghost in the Shell SAC_2045,2020,Animation,7,Movie,25,76
 La casa de las flores,2018,Comedy,7.2,Movie,27,75
 La casa de las flores,2018,Comedy,7.3,Movie,27,69
 La casa de las flores,2018,Comedy,7.3,Movie,31,66
 La casa de las flores,2018,Comedy,7.1,Movie,24,66
 La casa de las flores,2018,Comedy,7.2,Movie,29,65
 La casa de las flores,2018,Comedy,7.5,Movie,31,66
 La casa de las flores,2018,Comedy,8,Movie,33,69
 La casa de las flores,2018,Comedy,8.5,Movie,35,87
 Halston,2021,Biography,8,Movie,45,471
 Halston,2021,Biography,8.1,Movie,44,460
 Halston,2021,Biography,7.9,Movie,49,423
 Halston,2021,Biography,8.1,Movie,53,427
 The Upshaws,2021,Comedy,7.9,Movie,69,54
 Into the Night,2020,Sci-Fi,7.3,Movie,38,854
 Into the Night,2020,Sci-Fi,7.2,Movie,35,799
 Into the Night,2020,Sci-Fi,7.6,Movie,37,847
 Into the Night,2020,Sci-Fi,7.4,Movie,37,746
 Into the Night,2020,Sci-Fi,7.7,Movie,37,836
 Casi Feliz,2020,Comedy,6.6,Movie,24,34
 Casi Feliz,2020,Comedy,6.7,Movie,27,31
 Casi Feliz,2020,Comedy,6.4,Movie,24,35
 Casi Feliz,2020,Comedy,6.4,Movie,21,28
 Casi Feliz,2020,Comedy,6.7,Movie,28,33
 Casi Feliz,2020,Comedy,7.3,Movie,23,26
 Casi Feliz,2020,Comedy,7,Movie,25,26
 Casi Feliz,2020,Comedy,6.7,Movie,23,29
 Casi Feliz,2020,Comedy,7.6,Movie,28,26
 Casi Feliz,2020,Comedy,6.6,Movie,22,26
 Trailer Park Boys: The Animated Series,2019,Animation,8.4,Movie,25,95
 Entertainment Tonight Canada,2005,Biography,7.1,Movie,69,789
 Queen Sono,2020,Crime,7.1,Movie,69,789
 Carmen Sandiego,2019,Animation,8.3,Movie,69,94
 Trailer Park Boys: The Animated Series,2019,Animation,8,Movie,26,89
 Baahubali: Before the Beginning,2018,Action,7.1,Movie,69,789
 Entertainment Tonight Canada,2005,Biography,7.1,Movie,69,789
 The Hollow,2018,Animation,7.4,Movie,69,54
 The Hollow,2018,Animation,7.8,Movie,69,50
 The Hollow,2018,Animation,7.9,Movie,69,46
 The Hollow,2018,Animation,8,Movie,69,50
 The Hollow,2018,Animation,8,Movie,69,50
 The Hollow,2018,Animation,7.9,Movie,69,49
 The Hollow,2018,Animation,7.9,Movie,69,47
 The Hollow,2018,Animation,8,Movie,69,45
 The Hollow,2018,Animation,7.9,Movie,69,59
 NBC Sunday Night Football,2006,Sports,6.6,Movie,69,11
 Magic for Humans,2018,Reality-TV,7.9,Movie,69,66
 Magic for Humans,2018,Reality-TV,7.5,Movie,69,52
 Magic for Humans,2018,Reality-TV,7.9,Movie,69,50
 Magic for Humans,2018,Reality-TV,7.7,Movie,69,44
 Magic for Humans,2018,Reality-TV,8,Movie,69,43
 Magic for Humans,2018,Reality-TV,7.4,Movie,69,43
 Magic for Humans,2018,Reality-TV,7.7,Movie,69,41
 Too Hot to Handle,2020,Reality-TV,3.8,Movie,41,155
 The Woods,2020,Crime,6.9,Movie,69,222
 Jeffrey Epstein: Filthy Rich,2020,Documentary,7.4,Movie,57,828
 Jeffrey Epstein: Filthy Rich,2020,Documentary,7.5,Movie,58,729
 Jeffrey Epstein: Filthy Rich,2020,Documentary,7.5,Movie,55,682
 Jeffrey Epstein: Filthy Rich,2020,Documentary,7.5,Movie,57,646
 Ju-on: Origins,2020,Horror,6.5,Movie,28,346
 Chichipatos,2020,Comedy,5,Movie,69,13
 Chichipatos,2020,Comedy,5.7,Movie,69,7
 Chichipatos,2020,Comedy,5.6,Movie,69,7
 Chichipatos,2020,Comedy,5.4,Movie,69,7
 Chichipatos,2020,Comedy,5,Movie,69,6
 Chichipatos,2020,Comedy,5,Movie,69,6
 Chichipatos,2020,Comedy,5,Movie,69,6
 She-Ra and the Princesses of Power,2018,Animation,9.2,Movie,24,1009
 She-Ra and the Princesses of Power,2018,Animation,9.5,Movie,24,1101
 She-Ra and the Princesses of Power,2018,Animation,9.1,Movie,24,993
 She-Ra and the Princesses of Power,2018,Animation,9.7,Movie,24,1262
 She-Ra and the Princesses of Power,2018,Animation,9.2,Movie,24,1025
 She-Ra and the Princesses of Power,2018,Animation,9,Movie,24,1001
 She-Ra and the Princesses of Power,2018,Animation,9.4,Movie,24,1045
 She-Ra and the Princesses of Power,2018,Animation,9.2,Movie,24,989
 She-Ra and the Princesses of Power,2018,Animation,9.3,Movie,24,996
 She-Ra and the Princesses of Power,2018,Animation,9.5,Movie,24,1044
 She-Ra and the Princesses of Power,2018,Animation,9.6,Movie,24,1186
 She-Ra and the Princesses of Power,2018,Animation,9.7,Movie,24,1434
 Trailer Park Boys: The Animated Series,2019,Animation,8.2,Movie,26,82
 Trailer Park Boys: The Animated Series,2019,Animation,8.4,Movie,25,80
 Trailer Park Boys: The Animated Series,2019,Animation,8.2,Movie,23,80
 Trailer Park Boys: The Animated Series,2019,Animation,8.6,Movie,25,84
 Trailer Park Boys: The Animated Series,2019,Animation,8.1,Movie,25,70
 Trailer Park Boys: The Animated Series,2019,Animation,8.5,Movie,24,76
 Trailer Park Boys: The Animated Series,2019,Animation,8.7,Movie,23,76
 Trailer Park Boys: The Animated Series,2019,Animation,8.5,Movie,26,73
 Rebecka Martinsson,2017,Crime,6.5,Movie,45,82
 Rebecka Martinsson,2017,Crime,6.5,Movie,45,76
 Rebecka Martinsson,2017,Crime,6.8,Movie,45,69
 Rebecka Martinsson,2017,Crime,6.7,Movie,45,66
 Rebecka Martinsson,2017,Crime,6.8,Movie,45,65
 Rebecka Martinsson,2017,Crime,6.7,Movie,45,75
 Rebecka Martinsson,2017,Crime,6.9,Movie,45,70
 Meerkat Manor,2005,Documentary,9,Movie,23,5
 Meerkat Manor,2005,Documentary,7.1,Movie,22,789
 Meerkat Manor,2005,Documentary,9.2,Movie,22,5
 Meerkat Manor,2005,Documentary,9.6,Movie,22,7
 Meerkat Manor,2005,Documentary,8.4,Movie,22,8
 Meerkat Manor,2005,Documentary,7.1,Movie,22,789
 Meerkat Manor,2005,Documentary,9.4,Movie,23,5
 Meerkat Manor,2005,Documentary,7.1,Movie,23,789
 Meerkat Manor,2005,Documentary,8.2,Movie,23,5
 Meerkat Manor,2005,Documentary,7.1,Movie,23,789
 Meerkat Manor,2005,Documentary,7.1,Movie,22,789
 Meerkat Manor,2005,Documentary,9.2,Movie,23,5
 Meerkat Manor,2005,Documentary,7.1,Movie,22,789
 Élite,2018,Thriller,7.3,Movie,53,631
 Élite,2018,Thriller,7.3,Movie,52,684
 Élite,2018,Thriller,7.3,Movie,44,598
 Élite,2018,Thriller,7.3,Movie,49,538
 Élite,2018,Thriller,7,Movie,40,552
 Élite,2018,Thriller,7.4,Movie,46,625
 Élite,2018,Thriller,7.2,Movie,46,564
 Floor Is Lava,2020,Reality-TV,6.1,Movie,37,148
 Dexter,2006,Crime,8.3,Movie,58,4061
 Dexter,2006,Crime,9,Movie,50,3906
 Dexter,2006,Crime,8.9,Movie,51,3745
 Dexter,2006,Crime,8.9,Movie,51,4031
 Dexter,2006,Crime,8.4,Movie,49,3807
 Dexter,2006,Crime,8.2,Movie,49,3685
 Dexter,2006,Crime,8.1,Movie,54,3651
 Dexter,2006,Crime,8.5,Movie,49,3619
 Dexter,2006,Crime,8.2,Movie,54,3578
 Dexter,2006,Crime,8.5,Movie,58,3688
 Dexter,2006,Crime,8.6,Movie,54,3614
 Dexter,2006,Crime,8.8,Movie,51,3692
 Power Rangers Beast Morphers,2019,Action,8.9,Movie,69,26
 Power Rangers Beast Morphers,2019,Action,9.1,Movie,69,22
 Power Rangers Beast Morphers,2019,Action,8.9,Movie,69,23
 Power Rangers Beast Morphers,2019,Action,9.2,Movie,69,26
 Baki,2018,Animation,7.2,Movie,24,70
 Baki,2018,Animation,7.3,Movie,23,66
 Baki,2018,Animation,7,Movie,24,64
 Baki,2018,Animation,7.1,Movie,24,66
 Baki,2018,Animation,7.4,Movie,24,70
 Baki,2018,Animation,7.3,Movie,24,65
 Baki,2018,Animation,7.8,Movie,24,70
 Baki,2018,Animation,8,Movie,24,75
 Baki,2018,Animation,7,Movie,24,62
 Baki,2018,Animation,7.2,Movie,24,64
 Baki,2018,Animation,6.6,Movie,24,65
 Baki,2018,Animation,7.1,Movie,24,64
 Baki,2018,Animation,7.2,Movie,24,63
 Power Rangers Beast Morphers,2019,Action,8.8,Movie,69,67
 Queer Eye,2018,Reality-TV,8.4,Movie,69,148
 Queer Eye,2018,Reality-TV,8.7,Movie,69,137
 Queer Eye,2018,Reality-TV,8.6,Movie,69,140
 Queer Eye,2018,Reality-TV,6.8,Movie,69,177
 Queer Eye,2018,Reality-TV,7.3,Movie,69,129
 Queer Eye,2018,Reality-TV,8.5,Movie,69,123
 Queer Eye,2018,Reality-TV,8.1,Movie,69,114
 Queer Eye,2018,Reality-TV,8.5,Movie,69,115
 Queer Eye,2018,Reality-TV,8.1,Movie,69,95
 Power Rangers Beast Morphers,2019,Action,8.3,Movie,69,23
 Power Rangers Beast Morphers,2019,Action,8.5,Movie,69,20
 Move to Heaven,2021,Drama,8.8,Movie,69,116
 Jaguar,2018,Historical,7.1,Movie,69,789
 Lupin,2021,Crime,7.7,Movie,43,2358
 Power Rangers Beast Morphers,2019,Action,8.4,Movie,69,18
 Power Rangers Beast Morphers,2019,Action,7.8,Movie,69,21
 Power Rangers Beast Morphers,2019,Action,8.3,Movie,69,19
 Power Rangers Beast Morphers,2019,Action,9.5,Movie,69,26
 Power Rangers Beast Morphers,2019,Action,9.2,Movie,69,24
 Power Rangers Beast Morphers,2019,Action,8.8,Movie,69,18
 Transformers: War for Cybertron,2020,Animation,7,Movie,25,74
 Transformers: War for Cybertron,2020,Animation,6.8,Movie,24,62
 Transformers: War for Cybertron,2020,Animation,7,Movie,25,54
 Transformers: War for Cybertron,2020,Animation,6.9,Movie,25,49
 Transformers: War for Cybertron,2020,Animation,7,Movie,27,53
 Valeria,2020,Romance,7.1,Movie,69,789
 Kipo and the Age of Wonderbeasts,2020,Animation,7.9,Movie,69,114
 Kipo and the Age of Wonderbeasts,2020,Animation,8,Movie,69,114
 Kipo and the Age of Wonderbeasts,2020,Animation,8.1,Movie,69,110
 Kipo and the Age of Wonderbeasts,2020,Animation,8.2,Movie,69,109
 Kipo and the Age of Wonderbeasts,2020,Animation,8.2,Movie,69,99
 Kipo and the Age of Wonderbeasts,2020,Animation,8.7,Movie,69,105
 Kipo and the Age of Wonderbeasts,2020,Animation,8.2,Movie,69,103
 Kipo and the Age of Wonderbeasts,2020,Animation,9.1,Movie,69,129
 Kipo and the Age of Wonderbeasts,2020,Animation,8.6,Movie,69,107
 Kipo and the Age of Wonderbeasts,2020,Animation,8.9,Movie,69,124
 The Woods,2020,Crime,6.8,Movie,69,160
 The Woods,2020,Crime,6.8,Movie,69,150
 Selena: The Series,2020,Biography,7.6,Movie,32,128
 The Woods,2020,Crime,7,Movie,69,143
 The Woods,2020,Crime,7.1,Movie,69,145
 The Woods,2020,Crime,6.9,Movie,69,151
 Mr. Iglesias,2019,Comedy,7.4,Movie,28,94
 Mr. Iglesias,2019,Comedy,7.4,Movie,29,92
 Mr. Iglesias,2019,Comedy,7.5,Movie,26,90
 Mr. Iglesias,2019,Comedy,6.5,Movie,28,126
 Mr. Iglesias,2019,Comedy,8.1,Movie,29,94
 Dark Desire,2020,Thriller,6.8,Movie,69,167
 Floor Is Lava,2020,Reality-TV,6.7,Movie,34,101
